Sample Number:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
1239.006,33.63406173,16.05395216,20.73351469,24.43881751,27.52254576,19.51236858,22.07776637,23.87034778,21.72257411,23.87199485,24.41226643,21.41630437,27.08068247,20.41358566,20.60877186,20.20306379,20.63949895,23.42477314,19.10687446,20.00907451,15.08017412,20.57105539,18.7381874,22.40184817,21.21992116,21.40874081,14.64102899,14.4442943,20.33748413,21.001791,20.03758436,17.81823835,25.92997185,23.55667835,17.30689418,19.27348839,24.42508119,23.79106438,20.05938914,18.72900728,18.84321425,25.67852919,22.47445477,23.98521036,21.72945679,18.70480702,21.07939289,17.35854843,15.44822678,18.31531461,17.68413878,15.19558134,20.32591242,18.88918361,19.17656169,20.48202692
1242.866,33.86633341,16.19180247,20.96170192,24.92617165,27.25289538,19.73628814,22.23366764,24.61807348,22.37037512,24.25060921,25.09462004,21.65365762,28.06866859,20.73581833,21.05426415,20.25297795,21.21027627,23.65503495,19.37940733,20.32255828,15.5075668,21.40187646,18.93991174,23.25732232,21.65698674,21.87307994,15.10632863,14.6975575,20.72553362,21.49631596,20.4068942,18.22535757,27.0620232,24.15636998,17.56836719,19.6271089,25.05655932,24.67144479,20.71953684,19.14651425,19.29688429,26.53870111,22.92091622,24.03967419,22.56587733,19.20710863,22.09233167,17.82717051,15.89514558,19.01650972,17.90970176,15.5923939,21.19977568,19.28399151,19.63779241,21.48083389
1246.726,34.25639666,16.40978722,21.13861096,25.23379976,27.01713111,19.87996685,22.99196709,24.93971631,22.41331256,24.92189425,25.90964011,21.69567458,27.80551562,21.02970485,21.89325747,20.1419584,21.29586722,23.85006463,19.90240185,20.78873197,15.67181297,22.09102533,19.29517269,23.44667278,22.26287051,22.11860881,15.40131867,14.97855595,21.12137808,21.65243283,20.6163058,18.27283022,27.10716571,24.97691514,17.73189944,19.89579919,25.2468803,25.15482509,21.0088017,19.66805732,20.12073865,26.2348093,23.14830444,23.89206079,22.82704485,19.60656852,22.2047945,17.90505886,15.94987692,19.11375196,18.25832407,15.85809498,21.62105944,19.45577995,20.07028997,22.04952335
1250.586,34.37323028,16.70107183,21.54894728,25.56725548,27.70098724,20.01818509,23.57698752,25.25311518,22.8359159,25.27868468,25.95006701,21.82186005,27.5699264,21.74264243,22.45997233,20.68533101,21.86698799,24.29850952,20.21603997,20.962398,15.95292907,22.46300509,19.69724471,23.57134669,22.75285768,22.4114797,15.52643537,15.32246998,21.62462951,21.9787081,21.21002173,18.32858148,27.09832627,25.87388503,18.23008685,20.44551446,25.18145699,25.44416868,20.9525246,19.81091659,20.71166938,26.60461969,23.29166261,24.57900252,23.06612594,20.31457527,22.62532883,18.22217878,16.20392894,19.73357159,18.77291782,16.09238684,21.90286408,19.56366749,20.02782308,22.16278265
1254.446,34.66123856,17.00288498,21.98856716,26.40345127,28.05238862,20.08671485,23.880278,25.63664779,23.60932255,25.94755458,26.40650281,22.07701354,28.28231059,22.5199994,22.352568,21.37596855,22.29198574,24.63326417,20.32407819,21.18115586,16.23473929,22.93715479,19.80239344,23.57472329,23.18902841,22.53602181,15.68888382,15.56715192,21.98596384,22.84717889,21.83044645,18.40337269,28.05653414,26.3752479,18.598007,20.933097,25.84045036,25.77296489,21.05737899,19.87783813,20.98804683,26.912794,23.33105757,25.72958903,23.64738357,20.85630566,23.23982897,18.8604901,16.38804549,20.22387268,19.21324273,16.4774389,22.64272934,20.06546202,19.94224118,22.42310672
1258.306,35.20683188,17.17957788,22.57789548,27.19981868,28.1972882,20.49262475,24.31412047,26.0786093,24.12527454,26.71849753,26.71378031,22.55605507,28.84640096,22.75622446,22.62604772,21.43176639,22.96313258,25.57893015,20.69581311,21.57741974,16.4348108,23.58566684,19.88888206,23.82025006,23.11646711,23.34598864,15.94722618,15.65696045,22.67799893,23.21827789,22.3852427,18.70107884,28.7109736,26.70128184,18.7986751,21.53946601,26.35681651,26.40260912,21.47141964,20.12251659,21.44208539,27.0157243,23.64140793,25.98483739,23.98445162,21.37627183,23.42792597,19.47844209,16.64185228,20.5077797,19.44224155,16.82353097,23.3931467,20.37181052,20.74510835,23.3281778
1262.166,35.85651267,17.44166241,23.03687008,27.508365,28.9990984,20.99500291,25.12076608,26.31677221,24.40813395,26.70309742,26.66914782,23.27590536,28.32465336,23.37267226,23.46976785,21.39453758,23.70615145,26.73058249,20.8036639,21.81384603,16.88663843,23.89641775,20.38271779,24.35136824,22.98219146,23.6472139,16.43968595,15.94289591,23.35129158,23.45948476,22.87882926,19.08948077,29.60245888,27.52613527,19.3605822,22.00747392,26.87109083,26.44207298,21.6975516,20.69904238,21.85009321,28.13988347,24.12850164,25.98981667,24.45190688,22.20456304,23.74103132,19.7607893,16.87438689,21.24325689,19.63524836,17.13769773,24.15314399,20.39666697,21.69817925,24.48597223
1266.026,36.24117259,17.7210853,23.49450908,27.91046679,29.69943522,21.10981662,25.5131394,26.63538521,24.58367134,26.72342964,27.45671524,23.53989168,28.62971668,23.66493241,24.26689514,22.05663888,24.25556401,27.13063094,20.72350388,22.5532079,17.29387469,24.49739595,20.59023187,24.93877256,23.55449131,24.23314546,16.80870847,16.2803696,23.7175141,24.03373917,22.8243123,19.43017993,29.81116276,28.01052856,19.82508039,22.18634537,27.67247162,26.76231597,21.84436071,21.01544567,22.16303068,28.75721067,24.37669577,26.82636301,24.81905569,22.33111374,24.3100613,19.93471286,16.78317523,21.5490306,19.97478288,17.57549771,24.41208552,20.71113654,22.12397787,24.4260292
1269.886,36.83027167,17.67884017,23.52529588,28.08309043,30.21907527,21.44792382,25.63166841,27.30764699,25.04615258,27.12112601,28.42610086,23.28521708,30.02358902,23.74674191,24.41039032,22.23348679,24.83100506,26.99842353,21.08699852,23.03489468,17.42513914,24.75375135,20.46124517,25.36415086,23.90985765,24.56195948,16.87360032,16.3208859,24.05738481,24.34922311,23.13139638,19.734818,30.05542545,27.97314907,19.98418717,22.96819943,27.85590998,27.88667366,22.07253793,21.06356068,22.51636316,28.74247961,24.72580034,28.08488778,24.99389147,22.6750481,24.66212861,20.18192956,17.08587568,21.78162925,20.59911739,17.80880419,24.868142,21.15443426,22.23821382,24.24851119
1273.746,38.5730213,17.91811089,22.9421738,28.40072861,29.96133331,21.55231898,25.9431426,28.22204239,25.04959265,27.33479538,28.45986358,23.73995738,30.47417859,23.88928228,24.39216016,22.23268697,24.89979027,27.76861323,21.55484698,23.05371174,17.34877237,24.91987217,20.81603866,24.98070428,24.4294554,24.15322992,16.87030425,16.27724195,24.14052333,24.52330333,23.7753379,19.72699599,30.62286733,28.61411505,19.90714554,23.40329205,28.37514857,28.48017311,22.1897731,21.33950646,22.81170771,28.40956743,24.75897194,27.94821736,25.76561398,23.16788781,24.66569564,20.51076996,17.37824359,22.16251963,20.76024116,18.13619665,25.79398332,21.50186994,22.18558818,24.32632566
1277.606,38.21445481,18.20332188,22.95537626,28.16217429,29.39653063,21.29785311,25.75506892,28.44642392,25.45766702,27.43298053,28.60958172,24.12769404,30.57752995,24.08643851,24.0312936,22.42908734,24.6037852,28.10474309,21.42133984,22.8706157,17.59843307,25.3187395,20.75768099,25.10819032,24.46080127,24.16969838,16.93598207,16.42484401,24.29834407,24.7672652,23.85184102,19.74361653,30.60516377,29.32903492,20.15881879,23.23499767,28.95636661,28.39721589,22.05839508,21.48455722,22.7076013,28.00448163,24.78214198,27.71636639,26.48027135,22.79487556,24.87959527,20.81803645,17.26882435,22.19405518,20.60471469,18.26354461,25.76316636,21.70414127,22.46688694,24.28210464
1281.466,38.10782669,18.13925987,23.08609373,27.93552924,29.74665795,21.41657473,26.24630847,28.16977677,25.63786727,27.75184844,28.82123359,24.12257025,31.31312304,24.04702203,23.98133174,22.75559334,24.25619017,27.93066775,21.1907388,22.80038092,17.71740961,25.52009084,20.42967039,25.64130075,23.93607645,24.4572514,17.00541178,16.45645628,24.17211101,25.06079374,24.02083332,19.9785774,30.89065013,29.28385847,20.50448536,23.5459716,29.56036521,28.05692086,22.2485804,21.61314542,22.4915916,28.91770623,24.88839568,27.71211796,26.56168651,22.81478175,24.61143955,20.98914457,17.42528455,22.0363785,20.74117849,18.18792228,25.18357495,21.75741648,22.98660956,24.47674053
1285.326,39.00268274,18.27673972,23.17697931,28.61090079,30.08003229,21.62375441,26.86888638,28.22464116,25.3415926,27.96568119,28.56818352,24.52881765,31.10891825,24.00009753,24.49838325,22.88192775,24.22462889,28.01623151,21.45415836,23.35229502,17.77148443,25.6875821,20.62195819,25.27237971,24.13996434,24.6126913,16.98930416,16.34445486,24.1036423,25.05158699,24.28483703,20.05728083,31.07274751,28.89320281,20.39668792,24.10572063,29.98136424,28.04526198,22.76328127,21.88957603,23.09318904,29.42724083,24.90945198,27.56011694,26.00540676,23.20003961,24.58249866,20.91767206,17.59035777,22.26640901,20.75745032,18.42121031,25.30535826,21.80666323,22.68129202,24.97134346
1289.186,38.62704746,17.99402872,23.10537739,28.61280784,30.18674578,21.83240335,26.29817733,27.92762244,24.91617582,27.73107819,28.5802202,24.29315772,30.68463076,24.06348108,24.67303315,22.46140535,24.24486907,27.70092513,21.57122179,23.24990781,17.76176867,24.8510245,20.781356,24.73478417,24.32064253,24.43813813,16.85467339,16.25260086,23.79788962,24.92916399,23.80497077,20.04072604,31.34562374,29.18983072,20.22412987,23.95700425,29.72269647,27.73383896,22.90725292,21.90057844,23.13064942,29.26381869,25.43694228,28.40016592,26.04050842,23.2899936,24.96873328,20.89537942,17.53189528,22.24385486,20.77549786,18.63188823,25.19498242,21.74383574,22.01738597,24.94160599
1293.046,38.04744536,17.62648532,22.71147737,28.2263274,29.90085103,21.59433655,25.3754073,27.28746194,24.53512476,27.12444329,27.59653829,23.87947973,30.79989691,23.40234238,24.15414334,21.90185685,23.60051717,26.79420716,20.90913265,22.48382479,17.16183122,23.81651691,20.56747465,24.49019733,23.80724304,23.74769432,16.4640142,16.05631736,23.41966619,24.20136224,23.19302262,20.03450521,31.10336103,28.48531163,19.91815282,22.96012492,29.46934501,27.33055732,22.22662113,21.5946986,22.53059759,29.11121324,25.58972018,28.14328182,25.79249774,23.16457706,24.84920259,20.20880627,17.17414164,21.88306797,20.33588979,18.03350929,24.53443666,21.14046863,21.26844204,23.79313981
1296.906,37.41328036,17.21511348,22.34451082,27.2973727,28.67332737,20.85125856,24.16641974,26.65489881,24.15284329,26.5777774,26.72061312,23.335998,30.19999604,22.33543749,23.13173086,21.52777075,22.41932402,25.74028527,20.16609534,21.71903234,16.52808173,22.97403882,19.94341707,23.85860085,23.04776096,22.88608714,15.95755973,15.53776639,22.77888918,23.22426687,22.25748158,19.37662161,30.20292344,26.90424948,19.24657028,21.96509394,28.99804509,27.34395717,21.36141415,21.01396187,21.40157699,28.0581724,25.13621787,26.45935057,24.55754351,22.19773306,23.60557916,18.86149916,16.51543336,20.944176,19.38096488,16.94140488,23.38856619,20.50517032,20.6720528,22.92958406
1300.766,36.38949582,16.86937398,22.15655047,26.35687365,28.13785908,20.31632965,23.47087551,25.85138444,23.75676857,25.83016902,26.35530395,22.81209122,29.70281061,21.75540582,22.32712658,21.38353207,21.03443066,24.68941847,19.84162664,21.5492231,16.15716621,22.22883859,19.26530338,23.26095945,22.31323326,22.34384938,15.2684853,15.11189666,22.10615854,22.54133207,21.21954052,18.2010721,28.45896847,25.84139648,18.25403528,21.03356124,28.61276537,26.31038826,20.82510199,19.94537939,20.29048408,26.82505798,24.13227985,25.1925701,23.58484853,21.07946187,22.63568087,18.1952414,15.9485284,19.91467479,18.73108957,16.15832223,21.86756734,19.90416669,20.04302095,22.10003107
1304.626,35.77736639,16.63214078,21.8208254,25.60018158,27.98818689,19.92708642,22.73007168,25.284516,23.46238644,24.9804639,25.7458078,22.5707848,29.07712659,21.75729652,21.8066187,20.76460446,20.8599316,23.93992567,19.64207239,21.31177705,15.86097921,21.94101017,18.7095132,23.16009547,22.00598411,21.78323123,15.01928148,14.97567111,21.65025725,21.72611748,20.91512078,17.56493888,27.24995827,25.00933841,17.73920969,20.18956325,27.82597637,25.47673043,20.52661217,19.20852303,19.50284281,25.89972826,23.45563151,24.66439108,22.93538662,20.4941997,22.07100775,17.71477255,15.35548424,19.3271097,18.43796391,15.92985097,21.09876666,19.28252182,19.48754842,21.19999985
1308.486,34.98004942,16.36477545,21.32638943,24.75915145,27.67887599,19.56629164,22.60233515,24.90511573,22.921154,24.86546271,25.41456487,22.02504009,28.2102012,21.28359625,21.42215995,20.15410139,21.03782741,23.40583978,19.14558323,20.7623638,15.6194072,21.56246833,18.54520912,22.70846035,21.98883383,21.42695969,14.8698477,14.7155393,20.90894026,21.21886728,20.46600965,17.35794923,26.83501258,23.94750566,17.56007604,19.57899679,27.4294926,24.98299698,20.175784,18.83357316,18.8140394,25.61802202,22.95566759,24.2333888,22.64138104,19.89497235,21.60658743,17.28672554,14.7605908,18.53765811,18.09926337,15.61817697,20.6925571,18.96819907,18.99838809,20.76666447
1312.346,33.90388477,16.18783362,20.89865916,24.64518344,27.34854297,19.38820921,22.59069442,24.23608273,22.29380568,24.28681272,24.88244879,21.72826402,27.61158746,20.65375166,20.95822454,20.050734,20.19795095,22.8371525,18.76483591,20.37693631,15.27534111,20.84841325,18.52088795,22.10895951,21.40461584,21.37088173,14.25785123,14.36514097,20.48420578,20.91160154,19.790145,16.91424656,26.37069513,23.21652767,17.11083056,18.94871118,26.80943281,24.2241138,19.79525047,18.26682404,18.49702935,25.32312775,22.72841562,23.47926035,21.81306848,18.94321436,21.24802094,16.93870447,14.44509342,17.7388705,17.49722902,14.85872999,19.90012114,18.66361677,18.47858775,20.3103842
1316.206,33.37044358,15.77511445,20.55719957,24.53840022,27.16347942,19.13913565,21.92261274,23.99720277,21.78798109,23.54449634,24.37043654,21.43935047,27.18483764,20.11780368,20.74335581,19.68913066,19.45566296,22.3837195,18.72313316,19.9944467,14.79222508,20.39060743,18.20127604,21.71666787,20.92507792,21.13801563,13.98314857,14.06785704,20.40901384,20.42137655,19.32099167,16.48334961,26.45362219,23.17441682,16.75060247,18.52321431,25.90325633,23.88219854,19.54519172,17.88429096,18.20340994,24.86566417,22.58632422,22.90785879,20.76646643,18.22957683,20.31343184,16.44381854,14.25160526,17.21424491,17.05647775,14.40711112,19.3439446,18.01092736,17.98582467,19.71291864
1320.066,33.49299543,15.2893019,20.30517345,24.13012209,27.06496518,18.8207447,21.1879147,23.61762427,21.35797501,23.26838598,23.65260021,20.83710635,26.94023857,19.88679113,20.56918277,19.0363297,19.11094533,22.35588049,18.31308354,19.60455727,14.47910593,19.85472882,17.87321969,21.72393191,20.52951855,20.40820459,13.84160735,13.99123396,19.9827371,20.43603389,18.71494232,16.09551509,25.79058667,22.96561051,16.36808666,17.99882151,25.5443541,23.54285823,19.44932723,17.74515585,17.92937722,24.47287062,22.01061211,22.5376619,20.44508523,17.96472686,19.71812684,15.80588731,13.96988716,16.96473528,16.8126689,14.23608064,19.16138275,17.52716255,17.34412908,19.24434624
1323.926,33.3160095,15.04326737,19.97579386,23.69702871,26.51020606,18.41195941,20.8286736,23.28835506,21.3358784,23.03216578,23.25688402,20.55851238,26.75743155,19.41642935,20.18338625,19.00342502,19.35046008,21.97307266,17.87543126,19.47046029,14.32606358,19.33961678,17.88802426,21.44088446,20.18166929,19.84357481,13.65252019,13.89513036,19.46633198,20.29569436,18.29270334,15.85202113,24.55701229,22.32628613,15.96694809,17.69602179,25.41189013,23.42404265,18.98200796,17.60054105,17.92503197,23.81765435,22.01885345,22.04176492,20.41429465,17.70435516,19.75761385,15.55218606,13.78533387,16.78260744,16.51534994,14.00868637,18.94891626,17.32607582,17.2164439,19.24965058
1327.786,32.69021787,15.15904597,20.08892699,23.22038703,26.34853296,18.15806408,20.64784066,23.26507386,21.15393782,22.84801328,23.42442616,20.5357605,26.36646171,18.9011814,19.96372336,19.31116361,19.03159292,21.53952773,17.66231516,19.07114085,14.10868208,19.18850952,18.01267652,20.68105868,20.22647912,19.50045866,13.40757014,13.77650104,19.29404271,19.95221923,18.21117538,16.01889013,24.49574292,21.87757996,15.86703827,17.50294714,25.44333393,23.14039092,18.6582809,17.50082733,17.73644768,23.68051927,21.79507036,21.69968616,20.28986174,17.39652215,19.67472678,15.52092028,13.45651537,16.48509724,16.24044048,13.67509696,18.36660545,17.01431041,17.34076782,19.11379903
1331.646,32.47633184,15.15240958,20.14226539,23.17842008,26.2825126,18.52867911,20.5590744,22.64453472,20.92788774,22.50367032,23.07379438,20.34003296,26.42742452,19.02867478,19.93854404,19.19729296,18.48764405,21.64335547,17.68108004,18.66179001,13.98146197,19.14814867,17.92185346,20.32908453,19.88799103,19.45958126,13.32956939,13.6894392,18.99450354,19.42927451,18.10704215,16.04110078,24.88908031,21.47086619,15.75328089,17.1338811,25.17405394,22.703663,18.75977032,17.26273311,17.31518679,23.89153667,21.4113212,21.74492726,20.2013018,17.27168937,19.26821081,15.50852874,13.27980053,16.29582952,16.17877962,13.4766653,18.09868975,17.15332232,17.29681736,18.58322021
1335.506,32.85425728,14.94380189,20.08148462,23.65599567,26.07751604,18.54020592,20.67244061,22.68691505,20.91555829,22.13787281,22.65624422,20.30002858,26.36638031,18.86365323,19.52476342,18.88299538,18.41351242,21.67707509,17.73016444,18.61932416,13.93363607,19.09502926,17.79276383,20.23897103,19.76532774,19.6785914,13.46958263,13.57015807,18.71944716,19.24041991,17.95083413,15.64042278,24.33152195,21.06927786,15.55227754,17.01706732,24.97668195,22.47937553,18.48392461,17.06726833,17.0948494,23.86067261,21.16201866,21.64123494,19.91864031,17.1252208,19.14628054,15.36357985,13.21588622,16.0984038,16.32977079,13.44871838,18.11826418,17.10425234,17.10568303,18.62770152
1339.366,33.05745115,14.97860484,20.10495124,23.56377042,25.617824,18.15785707,20.4810463,22.99552256,20.82160078,22.04027487,22.8418734,20.42090559,25.56209659,18.92193857,19.51995106,18.84260104,18.41834158,21.55453925,17.8393977,19.00062592,14.0029152,18.82854767,17.70479704,20.43078882,19.92628743,19.51127006,13.38897127,13.7368911,18.75965322,19.31896993,17.7882307,15.42124838,23.77240804,21.06549663,15.29147296,16.89508487,24.31288757,22.19364867,18.34725853,16.98766118,16.89925521,23.46687286,20.92614237,21.3778825,19.73560153,17.09940195,19.32101361,15.0203558,13.27584072,15.90175582,16.14355288,13.37890083,17.8521147,16.81845669,16.80244581,18.53152022
